user_id,day,time_window,scs_pos_1,scs_neg_1,scs_pos_2,scs_neg_2,scs_neg_3,scs_pos_3,scs_pos_4,scs_neg_4,neg_aff_Moment,neg_aff_Day,neg_aff_Person,context_Moment,context_Day,context_Person,dec_Moment,dec_Day,dec_Person
3G9w87dIub,7,4,-2,1,1,1,1,-2,-2,2,0.773126104042645,2.26500356627637,1.22283966698656,-0.00433583763474287,-1.87554867752711,-0.640952356632443,-0.164695531710996,-1.2006741338902,-1.09102212150231
3G9w87dIub,7,5,1,2,1,1,1,-1,-2,1,-0.77182583655331,2.26500356627637,1.22283966698656,-0.00433583763474287,-1.87554867752711,-0.640952356632443,0.159614200053396,-1.2006741338902,-1.09102212150231
3G9w87dIub,8,1,1,1,1,1,1,-1,-1,1,-0.588871001482737,-0.196741132629719,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,0.387221090606212,0.339631299910123,-1.09102212150231
3G9w87dIub,8,3,-1,-1,1,-1,1,-1,-1,-1,0.590171268972071,-0.196741132629719,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,-0.392302422263812,0.339631299910123,-1.09102212150231
3G9w87dIub,9,1,1,1,-1,1,-1,-1,-1,-1,0.000650133744667228,-0.860764373782021,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,-0.00254066582879992,-0.190708605120772,-1.09102212150231
3G9w87dIub,10,1,-1,1,1,1,1,-1,-1,1,-0.436408638923925,0.588749774587027,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,-0.163329853884131,-0.188090507817412,-1.09102212150231
3G9w87dIub,10,3,1,1,1,1,1,-1,-1,1,0.43770890641326,0.588749774587027,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,0.158248522226531,-0.188090507817412,-1.09102212150231
3G9w87dIub,11,5,1,-1,1,1,1,-1,-1,1,0.000650133744667228,0.807391573503029,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,-0.00254066582879992,-0.0339686016927184,-1.09102212150231
3G9w87dIub,12,4,-1,-1,1,1,-1,-1,-1,-1,0.000650133744667228,-1.05511263948513,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,-0.00254066582879992,0.624893125445037,-1.09102212150231
3G9w87dIub,13,1,1,1,1,1,1,-1,-1,1,0.30557485886229,-0.407285087141424,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,0.548010278661544,0.337013202606764,-1.09102212150231
3G9w87dIub,13,4,1,-1,1,1,1,-1,-1,-1,-0.304274591372955,-0.407285087141424,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,-0.553091610319144,0.337013202606764,-1.09102212150231
3G9w87dIub,14,2,1,-1,1,1,1,-1,-2,1,0.000650133744667228,0.110976954733542,1.22283966698656,-0.00433583763474287,-0.0681576412184358,-0.640952356632443,-0.00254066582879992,-0.342212413942106,-1.09102212150231
3p5A26wfxW,1,1,-1,-2,3,3,1,1,-2,-3,2.53491340472224,-1.20295964716963,0.810867589259973,-1.01076431464504,0.46193215406257,-2.30114497475894,-0.400554111501534,2.30518192359458,-0.072902968701954
3p5A26wfxW,1,2,1,-2,3,2,-2,1,-1,-1,-0.920900146610815,-1.20295964716963,0.810867589259973,0.498878400870404,0.46193215406257,-2.30114497475894,-0.0162550663739783,2.30518192359458,-0.072902968701954
3p5A26wfxW,1,3,1,-1,3,2,-2,2,-1,-2,-1.61206285687743,-1.20295964716963,0.810867589259973,0.498878400870404,0.46193215406257,-2.30114497475894,0.409187180389112,2.30518192359458,-0.072902968701954
3p5A26wfxW,2,1,2,-3,1,1,-3,1,1,-3,-1.76791327193755,-1.79140300721517,0.810867589259973,1.5053068778807,1.06439583283213,-2.30114497475894,2.21362944615506,0.476005579268255,-0.072902968701954
3p5A26wfxW,2,2,2,-2,-1,1,-2,1,1,2,1.76921353942688,-1.79140300721517,0.810867589259973,-1.51397855315018,1.06439583283213,-2.30114497475894,-2.21871077781266,0.476005579268255,-0.072902968701954
3p5A26wfxW,3,1,-2,2,-2,2,1,-1,-1,1,-0.0908272837906194,1.45583259890767,0.810867589259973,-0.759157195392463,-1.64669072163088,-2.30114497475894,0.313614942343637,-2.43486753229289,-0.072902968701954
3p5A26wfxW,3,2,-2,1,-2,3,2,-2,-2,2,0.0921275512799539,1.45583259890767,0.810867589259973,0.750485520122978,-1.64669072163088,-2.30114497475894,-0.318696274001236,-2.43486753229289,-0.072902968701954
3p5A26wfxW,4,3,1,1,-2,1,1,1,-1,1,0.000650133744667228,1.56110457616352,0.810867589259973,-0.00433583763474287,-0.742995203476544,-2.30114497475894,-0.00254066582879992,-1.57251695346787,-0.072902968701954
3p5A26wfxW,5,2,-1,1,-2,2,-1,1,-1,2,0.000650133744667228,1.382951999269,0.810867589259973,-0.00433583763474287,-0.742995203476544,-2.30114497475894,-0.00254066582879992,-2.89203534313836,-0.072902968701954
3p5A26wfxW,6,5,-2,2,-3,3,1,-2,1,1,0.000650133744667228,3.27784758987435,0.810867589259973,-0.00433583763474287,-2.55038623978522,-2.30114497475894,-0.00254066582879992,-3.13531848723936,-0.072902968701954
3p5A26wfxW,7,2,1,3,-1,3,-2,1,1,1,0.000650133744667228,0.718928758116701,0.810867589259973,-0.00433583763474287,-0.742995203476544,-2.30114497475894,-0.00254066582879992,-0.219225340820622,-0.072902968701954
3p5A26wfxW,8,2,1,-3,2,3,-1,1,1,-3,0.115843918789102,-0.328392451505628,0.810867589259973,-0.00433583763474287,1.06439583283213,-2.30114497475894,-0.192515061706971,2.25727322657209,-0.072902968701954
3p5A26wfxW,8,3,1,-2,-1,3,-2,1,1,-2,-0.0467826012736298,-0.328392451505628,0.810867589259973,-0.00433583763474287,1.06439583283213,-2.30114497475894,-0.113486145506169,2.25727322657209,-0.072902968701954
3p5A26wfxW,8,4,2,-2,2,3,-3,1,-1,-2,-0.0671109162814709,-0.328392451505628,0.810867589259973,-0.00433583763474287,1.06439583283213,-2.30114497475894,0.298379209726741,2.25727322657209,-0.072902968701954
3p5A26wfxW,9,3,2,-2,-2,-1,-3,1,-2,-2,-0.182304701325906,-2.48781762598466,0.810867589259973,0.750485520122978,1.96809135098646,-2.30114497475894,-0.599394514184635,2.66584997612015,-0.072902968701954
3p5A26wfxW,9,4,2,-3,-2,-2,-3,2,2,-3,0.183604968815241,-2.48781762598466,0.810867589259973,-0.759157195392463,1.96809135098646,-2.30114497475894,0.594313182527035,2.66584997612015,-0.072902968701954
3p5A26wfxW,10,1,1,-2,-2,-2,-2,-2,1,-2,1.22034903421516,-1.04640132201991,0.810867589259973,0.750485520122978,0.160700314677792,-2.30114497475894,1.56565803424058,0.647756412843935,-0.072902968701954
3p5A26wfxW,10,2,2,-3,1,-1,-3,2,2,-2,-2.21513620211006,-1.04640132201991,0.810867589259973,0.750485520122978,0.160700314677792,-2.30114497475894,2.11620897873092,0.647756412843935,-0.072902968701954
3p5A26wfxW,10,3,2,-3,2,1,-3,-1,-1,1,-0.609199316490578,-1.04640132201991,0.810867589259973,0.750485520122978,0.160700314677792,-2.30114497475894,-3.18287774126881,0.647756412843935,-0.072902968701954
3p5A26wfxW,10,5,2,-3,-1,-2,-1,1,-1,1,1.60658701936415,-1.04640132201991,0.810867589259973,-2.2687999109079,0.160700314677792,-2.30114497475894,-0.509151935017893,0.647756412843935,-0.072902968701954
3p5A26wfxW,11,1,2,-1,-2,2,-2,1,1,-2,-0.39914006140955,-1.16516970661625,0.810867589259973,1.00209263937555,1.66685951160168,-2.30114497475894,0.0577994018120572,1.47660257855303,-0.072902968701954
3p5A26wfxW,11,2,2,-2,-2,-1,-2,1,1,-2,-0.0332303912684018,-1.16516970661625,0.810867589259973,-0.50755007613989,1.66685951160168,-2.30114497475894,0.196484991069492,1.47660257855303,-0.072902968701954
3p5A26wfxW,11,3,1,-3,1,1,-2,1,1,-2,0.434320853911952,-1.16516970661625,0.810867589259973,-0.50755007613989,1.66685951160168,-2.30114497475894,-0.261906390367949,1.47660257855303,-0.072902968701954
45mHKKVMIN,1,1,-1,-1,3,-2,-2,2,2,-1,0.30557485886229,-0.0129200646521917,-1.90583324512647,-0.910121466944008,0.667708709278666,-0.129991519758277,-0.273611797126815,0.156149776121934,2.29225866113843
45mHKKVMIN,1,2,2,-2,3,-1,-3,2,2,-3,-0.10099144129454,-0.0129200646521917,-1.90583324512647,2.10916396408687,0.667708709278666,-0.129991519758277,0.391648553892409,0.156149776121934,2.29225866113843
45mHKKVMIN,1,3,1,-3,3,-1,-2,2,2,-2,0.000650133744667228,-0.0129200646521917,-1.90583324512647,0.599521248571433,0.667708709278666,-0.129991519758277,-0.434400985182146,0.156149776121934,2.29225866113843
45mHKKVMIN,1,4,2,-2,3,-2,-2,2,2,-3,0.000650133744667228,-0.0129200646521917,-1.90583324512647,-0.910121466944008,0.667708709278666,-0.129991519758277,0.151830449636276,0.156149776121934,2.29225866113843
45mHKKVMIN,1,5,2,-2,3,-2,-2,2,2,-3,-0.202633016333748,-0.0129200646521917,-1.90583324512647,-0.910121466944008,0.667708709278666,-0.129991519758277,0.151830449636276,0.156149776121934,2.29225866113843
45mHKKVMIN,2,1,2,-3,3,-3,-1,2,2,-3,-0.0318751702678792,-0.067985406601407,-1.90583324512647,-1.51397855315018,1.39066512380213,-0.129991519758277,0.166918207401076,-0.111991312076063,2.29225866113843
45mHKKVMIN,2,2,2,-3,3,-3,-2,3,2,-3,-0.0318751702678792,-0.067985406601407,-1.90583324512647,1.5053068778807,1.39066512380213,-0.129991519758277,0.510600182309637,-0.111991312076063,2.29225866113843
45mHKKVMIN,2,3,2,-3,3,-3,-2,2,2,-2,0.374691129888951,-0.067985406601407,-1.90583324512647,-0.00433583763474287,1.39066512380213,-0.129991519758277,-0.623450841345401,-0.111991312076063,2.29225866113843
45mHKKVMIN,2,4,2,-3,3,-3,-2,2,2,-3,0.110423034787012,-0.067985406601407,-1.90583324512647,-1.51397855315018,1.39066512380213,-0.129991519758277,-0.0728998968550569,-0.111991312076063,2.29225866113843
45mHKKVMIN,2,5,2,-3,3,3,-2,2,2,-2,-0.418113155416868,-0.067985406601407,-1.90583324512647,1.5053068778807,1.39066512380213,-0.129991519758277,0.00612901934574435,-0.111991312076063,2.29225866113843
45mHKKVMIN,3,1,2,-3,3,-2,-2,2,2,-2,0.606433920978345,0.184667338812639,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,-0.709085561828765,0.045844384851857,2.29225866113843
45mHKKVMIN,3,2,2,-3,3,-2,-2,3,2,-2,0.13888267579799,0.184667338812639,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,-0.158534617338421,0.045844384851857,2.29225866113843
45mHKKVMIN,3,3,2,-3,3,-2,-2,2,2,-3,-0.145713734311792,0.184667338812639,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.00225457071691099,0.045844384851857,2.29225866113843
45mHKKVMIN,3,4,2,-3,3,-3,-2,3,2,-3,-0.12538541930395,0.184667338812639,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.506725733680803,0.045844384851857,2.29225866113843
45mHKKVMIN,3,5,2,-3,3,-3,-2,3,2,-3,-0.470966774437256,0.184667338812639,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.345936545625472,0.045844384851857,2.29225866113843
45mHKKVMIN,4,4,2,-3,3,-2,-2,3,2,-2,0.000650133744667228,0.894038508629001,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,-0.00254066582879992,-2.23618314686288,2.29225866113843
45mHKKVMIN,5,4,2,-3,3,-3,-2,3,2,-3,0.000650133744667228,-0.23965970797249,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,-0.00254066582879992,0.533993551888323,2.29225866113843
45mHKKVMIN,6,1,2,-3,3,-3,-2,2,2,-3,0.0941603827807383,0.058340966105616,-1.90583324512647,-0.306264380737831,-0.0552477052448025,-0.129991519758277,0.320743051735407,0.224115111847152,2.29225866113843
45mHKKVMIN,6,2,2,-3,3,-3,-2,3,2,-3,0.0331754377572137,0.058340966105616,-1.90583324512647,-0.306264380737831,-0.0552477052448025,-0.129991519758277,0.159953863680075,0.224115111847152,2.29225866113843
45mHKKVMIN,6,3,1,-3,3,-1,-3,3,1,-2,0.317771847866995,0.058340966105616,-1.90583324512647,-0.306264380737831,-0.0552477052448025,-0.129991519758277,-0.46962599701107,0.224115111847152,2.29225866113843
45mHKKVMIN,6,4,1,-3,3,-1,-2,2,-1,-2,-0.0278095072663109,0.058340966105616,-1.90583324512647,-0.306264380737831,-0.0552477052448025,-0.129991519758277,-0.344517299283817,0.224115111847152,2.29225866113843
45mHKKVMIN,6,5,2,-3,3,-3,-1,3,1,-3,-0.4140474924153,0.058340966105616,-1.90583324512647,1.20337833477761,-0.0552477052448025,-0.129991519758277,0.320743051735407,0.224115111847152,2.29225866113843
45mHKKVMIN,7,1,2,-3,3,-3,-2,3,2,-3,0.142948338799558,-0.126289886312341,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.0983535667639786,0.437282997949609,2.29225866113843
45mHKKVMIN,7,2,3,-3,3,-3,-3,3,3,-3,-0.0603348112788574,-0.126289886312341,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,-0.406117596199914,0.437282997949609,2.29225866113843
45mHKKVMIN,7,3,3,-3,3,-3,-3,3,3,-3,0.0819633937760334,-0.126289886312341,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.0983535667639786,0.437282997949609,2.29225866113843
45mHKKVMIN,7,4,3,-3,3,-3,-3,3,3,-3,-0.161976386318065,-0.126289886312341,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.0983535667639786,0.437282997949609,2.29225866113843
45mHKKVMIN,7,5,3,-3,3,-3,-3,3,3,-3,0.000650133744667228,-0.126289886312341,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.0983535667639786,0.437282997949609,2.29225866113843
45mHKKVMIN,8,1,2,-3,3,-3,-2,3,3,-3,0.468201378925023,-0.320638152015454,-1.90583324512647,-1.81590709625327,1.75214333106387,-0.129991519758277,-2.42400224805548,-0.046269771743962,2.29225866113843
45mHKKVMIN,8,2,3,-3,3,-3,-2,3,3,-3,-0.324602906380797,-0.320638152015454,-1.90583324512647,1.20337833477761,1.75214333106387,-0.129991519758277,0.60282472972787,-0.046269771743962,2.29225866113843
45mHKKVMIN,8,3,3,-3,3,-3,-2,3,3,-3,-0.324602906380797,-0.320638152015454,-1.90583324512647,1.20337833477761,1.75214333106387,-0.129991519758277,0.60282472972787,-0.046269771743962,2.29225866113843
45mHKKVMIN,8,4,3,-3,3,-3,-2,3,3,-3,0.0616350787681918,-0.320638152015454,-1.90583324512647,1.20337833477761,1.75214333106387,-0.129991519758277,0.60282472972787,-0.046269771743962,2.29225866113843
45mHKKVMIN,8,5,3,-3,3,-3,-2,3,3,-3,0.122620023791716,-0.320638152015454,-1.90583324512647,-1.81590709625327,1.75214333106387,-0.129991519758277,0.60282472972787,-0.046269771743962,2.29225866113843
45mHKKVMIN,9,1,2,-3,3,-3,-3,3,3,-3,0.354362814881109,-0.391899182773261,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,-0.00254066582879992,0.533993551888323,2.29225866113843
45mHKKVMIN,9,2,3,-3,3,-3,-3,3,3,-3,-0.235158320346295,-0.391899182773261,-1.90583324512647,0.901449791674522,0.306230502016931,-0.129991519758277,-0.00254066582879992,0.533993551888323,2.29225866113843
45mHKKVMIN,9,4,3,-3,3,-3,-2,3,2,-3,-0.235158320346295,-0.391899182773261,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,-0.00254066582879992,0.533993551888323,2.29225866113843
45mHKKVMIN,9,5,2,-3,3,-3,-2,3,2,-3,-0.235158320346295,-0.391899182773261,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,-0.00254066582879992,0.533993551888323,2.29225866113843
45mHKKVMIN,10,1,2,-3,3,-3,-2,3,2,-2,0.460070052921885,0.00975389967983776,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,0.708139682080228,-0.301339642071268,2.29225866113843
45mHKKVMIN,10,2,2,-3,3,-3,-2,3,2,-2,0.155145327804263,0.00975389967983776,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,-1.30974496977534,-0.301339642071268,2.29225866113843
45mHKKVMIN,10,3,2,-3,3,-3,-2,3,2,-3,0.0738320677728968,0.00975389967983776,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,0.86892887013556,-0.301339642071268,2.29225866113843
45mHKKVMIN,10,4,2,-3,3,-3,-2,3,2,-2,0.0535037527650557,0.00975389967983776,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,-1.14895578172001,-0.301339642071268,2.29225866113843
45mHKKVMIN,10,5,3,-3,3,-3,-3,3,3,-3,-0.739300532540764,0.00975389967983776,-1.90583324512647,2.41109250718996,0.306230502016931,-0.129991519758277,0.86892887013556,-0.301339642071268,2.29225866113843
45mHKKVMIN,11,4,1,-3,3,-2,-3,3,-1,1,0.000650133744667228,1.18556090718367,-1.90583324512647,-0.00433583763474287,-2.22411694881521,-0.129991519758277,-0.00254066582879992,-1.11495570135105,2.29225866113843
45mHKKVMIN,12,4,2,-3,3,-3,-3,3,2,-3,0.000650133744667228,-0.255855396781083,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,-0.00254066582879992,0.533993551888323,2.29225866113843
45mHKKVMIN,13,1,3,-3,3,-3,-3,3,3,-3,0.199867620821514,-0.155442126167808,-1.90583324512647,0.901449791674522,0.306230502016931,-0.129991519758277,0.240621593273114,0.300914255179163,2.29225866113843
45mHKKVMIN,13,2,3,-3,3,-3,-3,3,3,-3,-0.145713734311792,-0.155442126167808,-1.90583324512647,0.901449791674522,0.306230502016931,-0.129991519758277,0.240621593273114,0.300914255179163,2.29225866113843
45mHKKVMIN,13,3,2,-3,3,-3,-2,3,2,-2,0.0575694157666235,-0.155442126167808,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,-0.975189702236454,0.300914255179163,2.29225866113843
45mHKKVMIN,13,4,2,-3,3,-3,-2,3,2,-3,0.118554360790148,-0.155442126167808,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,0.240621593273114,0.300914255179163,2.29225866113843
45mHKKVMIN,13,5,3,-3,3,-3,-3,3,3,-3,-0.227026994343158,-0.155442126167808,-1.90583324512647,-0.608192923840919,0.306230502016931,-0.129991519758277,0.240621593273114,0.300914255179163,2.29225866113843
45mHKKVMIN,14,1,3,-3,3,-3,-2,3,3,-3,-0.166042049319633,-0.28500763663655,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.0296171717822663,0.503169170663385,2.29225866113843
45mHKKVMIN,14,2,3,-3,3,-3,-3,3,2,-3,0.240524250837197,-0.28500763663655,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,-0.131172016273065,0.503169170663385,2.29225866113843
45mHKKVMIN,14,3,3,-3,3,-3,-3,3,3,-3,0.037241100758782,-0.28500763663655,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.0296171717822663,0.503169170663385,2.29225866113843
45mHKKVMIN,14,4,3,-3,3,-3,-3,3,3,-3,-0.166042049319633,-0.28500763663655,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.0296171717822663,0.503169170663385,2.29225866113843
45mHKKVMIN,14,5,3,-3,3,-3,-3,3,3,-3,0.0575694157666235,-0.28500763663655,-1.90583324512647,-0.00433583763474287,-0.416725912506537,-0.129991519758277,0.0296171717822663,0.503169170663385,2.29225866113843
4ODSDbGFll,1,2,1,1,1,3,2,-1,-1,-3,-0.903959884104281,-1.06985071630095,0.54136484271681,-4.15585330530221,0.986440684094369,-0.199801806936146,2.43334527882419,0.315449760026517,0.0307537052324822
4ODSDbGFll,1,4,1,1,2,3,1,1,-1,1,0.234425756334844,-1.06985071630095,0.54136484271681,1.88271755675956,0.986440684094369,-0.199801806936146,0.644879440026384,0.315449760026517,0.0307537052324822
4ODSDbGFll,2,1,-1,2,3,3,1,1,2,1,-1.08183264042289,0.90197439614521,0.54136484271681,0.373074841244117,-0.820950352214302,-0.199801806936146,-1.8841835901015,-0.150454938677011,0.0307537052324822
4ODSDbGFll,2,2,-1,2,3,3,1,1,-1,1,-0.939534435368003,0.90197439614521,0.54136484271681,0.373074841244117,-0.820950352214302,-0.199801806936146,2.14261276166384,-0.150454938677011,0.0307537052324822
4ODSDbGFll,2,4,-2,1,3,3,1,-3,-1,1,1.52019168058082,0.90197439614521,0.54136484271681,-1.13656787427132,-0.820950352214302,-0.199801806936146,-0.232530756630472,-0.150454938677011,0.0307537052324822
4ODSDbGFll,2,5,-1,2,3,3,2,-2,-1,1,0.503775930188745,0.90197439614521,0.54136484271681,0.373074841244117,-0.820950352214302,-0.199801806936146,-0.0360610782470622,-0.150454938677011,0.0307537052324822
4ODSDbGFll,3,2,-1,-1,3,3,1,-1,-1,1,0.0108142912485878,-1.66909120221888,0.54136484271681,-0.00433583763474287,1.43828844317154,-0.199801806936146,-0.321825501555542,0.0373122621031712,0.0307537052324822
4ODSDbGFll,3,4,-1,-1,3,3,1,1,1,-1,0.356395646381893,-1.66909120221888,0.54136484271681,-0.00433583763474287,1.43828844317154,-0.199801806936146,-0.324110612531191,0.0373122621031712,0.0307537052324822
4ODSDbGFll,3,5,1,-1,3,3,1,-1,1,-1,-0.0298423387670953,-1.66909120221888,0.54136484271681,-0.00433583763474287,1.43828844317154,-0.199801806936146,0.455412900338833,0.0373122621031712,0.0307537052324822
4ODSDbGFll,4,1,1,-2,3,2,-2,1,1,-2,-1.22582487172844,-0.700049155171419,0.54136484271681,1.00209263937555,2.04075212194109,-0.199801806936146,0.691618635772239,1.80964503618139,0.0307537052324822
4ODSDbGFll,4,2,2,-2,3,3,-2,2,1,3,1.25422955922823,-0.700049155171419,0.54136484271681,1.00209263937555,2.04075212194109,-0.199801806936146,0.143799046935624,1.80964503618139,0.0307537052324822
4ODSDbGFll,4,5,2,-1,3,2,-2,1,2,-1,-0.0264542862657879,-0.700049155171419,0.54136484271681,-2.01719279165533,2.04075212194109,-0.199801806936146,-0.843039680194263,1.80964503618139,0.0307537052324822
