context,scs_neg_8,dec_1,scs_neg_5,scs_neg_2,dec_3,scs_pos_7,scs_pos_3,scs_neg_4,dec_2,dec_4,scs_pos_1,scs_pos_6,time_window,day,neg_aff,exam_day,user_id
4,-2,2,-2,-1,-2,2,3,-2,-2,-2,2,2,5,14,-144,no_exam,BJNBkFJOGn
3,-1,1,-1,-1,-1,1,2,-1,-1,-1,2,1,1,15,-77,no_exam,BJNBkFJOGn
2,1,-1,2,1,-2,-1,1,1,1,1,-1,-1,3,15,93,no_exam,BJNBkFJOGn
2,1,-3,1,3,-1,-3,2,3,1,1,-2,-1,4,15,105,no_exam,BJNBkFJOGn
4,1,-1,-1,2,-1,2,1,1,1,-1,-1,1,5,15,22,no_exam,BJNBkFJOGn
2,2,-3,1,2,-1,-3,1,3,-3,1,-3,-3,1,1,200,no_exam,3G9w87dIub
1,3,-1,1,1,-1,1,1,1,3,1,-1,-1,5,1,101,no_exam,3G9w87dIub
3,1,1,-1,1,-1,1,-2,1,2,1,-1,-1,1,2,-7,no_exam,3G9w87dIub
3,2,-2,2,1,-1,2,1,2,2,1,-2,2,2,2,6,no_exam,3G9w87dIub
3,1,-2,2,1,1,-2,1,1,2,1,1,-2,4,2,-19,no_exam,3G9w87dIub
3,1,-1,1,-1,1,-1,1,1,1,-1,-1,1,5,2,-98,no_exam,3G9w87dIub
3,2,-2,1,1,-1,-2,2,1,1,1,-2,-2,2,3,82,no_exam,3G9w87dIub
3,1,1,1,1,-1,-1,1,1,1,2,-2,1,4,3,40,no_exam,3G9w87dIub
4,2,1,1,1,1,1,1,1,1,1,-1,1,4,4,12,pre,3G9w87dIub
3,1,-1,1,-1,-1,-1,1,1,1,-1,-1,-1,4,5,-21,post,3G9w87dIub
5,2,1,1,-1,-1,1,2,1,1,1,1,-1,1,6,-113,no_exam,3G9w87dIub
5,1,-1,1,1,-1,1,1,1,1,1,1,-1,4,6,-63,no_exam,3G9w87dIub
2,2,-2,1,1,-1,-2,1,1,2,2,-2,-2,4,7,200,no_exam,3G9w87dIub
2,1,1,1,2,1,-2,1,1,2,2,1,-1,5,7,124,no_exam,3G9w87dIub
3,1,-1,1,1,1,-1,1,1,-1,1,1,-1,1,8,-19,no_exam,3G9w87dIub
3,-1,1,1,-1,1,-1,1,-1,1,1,-1,-1,3,8,39,no_exam,3G9w87dIub
3,-1,-1,-1,1,-1,-1,-1,1,1,1,1,-1,1,9,-31,no_exam,3G9w87dIub
3,1,-1,1,1,1,-1,1,1,1,1,-1,-1,1,10,37,no_exam,3G9w87dIub
3,1,1,1,1,1,-1,1,1,1,1,1,-1,3,10,80,no_exam,3G9w87dIub
3,1,1,1,-1,1,-1,1,1,1,1,1,-1,5,11,72,pre,3G9w87dIub
3,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,4,12,-43,post,3G9w87dIub
3,1,-1,1,1,-1,-1,1,1,-1,1,1,-1,1,13,12,no_exam,3G9w87dIub
3,-1,-1,1,-1,-1,-1,1,1,1,1,1,-1,4,13,-18,no_exam,3G9w87dIub
3,1,-1,1,-1,1,-2,1,1,1,1,1,-1,2,14,29,no_exam,3G9w87dIub
3,3,1,1,3,2,3,3,2,3,1,3,-1,1,1,-87,no_exam,qxUKuz1hse
5,3,-3,1,3,-3,-1,3,2,3,2,2,-2,2,1,-148,no_exam,qxUKuz1hse
5,3,-2,1,3,1,-2,3,3,3,2,-1,-3,3,1,-66,no_exam,qxUKuz1hse
3,3,-3,1,3,1,-2,2,2,3,3,-2,-2,1,2,-11,no_exam,qxUKuz1hse
1,3,-3,-1,3,-3,-1,2,3,3,3,2,1,2,2,47,no_exam,qxUKuz1hse
5,3,-3,-1,3,-3,1,3,2,2,2,3,-2,4,2,-200,no_exam,qxUKuz1hse
3,3,-3,1,3,-3,2,2,3,3,3,1,-1,1,3,-34,no_exam,qxUKuz1hse
5,3,-3,1,3,-3,3,3,2,1,3,2,-1,4,4,-200,no_exam,qxUKuz1hse
2,3,-3,2,3,-3,-2,3,3,3,3,2,-2,5,4,164,no_exam,qxUKuz1hse
3,3,-3,1,3,-3,1,3,1,3,3,1,-1,1,5,-93,no_exam,qxUKuz1hse
5,3,-3,1,3,-3,1,3,3,2,3,1,-1,5,6,-148,no_exam,qxUKuz1hse
5,3,-3,-1,3,-3,2,3,3,3,3,1,1,4,7,-174,pre,qxUKuz1hse
1,3,-3,2,3,-3,1,3,3,3,3,1,-1,5,8,185,post,qxUKuz1hse
3,3,-3,1,3,-3,-1,3,3,3,3,-1,-3,1,9,5,no_exam,qxUKuz1hse
5,3,-3,-1,3,-3,-1,3,-1,1,3,3,-3,1,10,-200,no_exam,qxUKuz1hse
4,1,-2,2,-1,2,-3,-1,2,3,2,2,2,1,1,-44,no_exam,hLgEjoc8jr
4,1,1,2,-1,-1,-1,1,1,1,1,1,2,2,1,-85,no_exam,hLgEjoc8jr
4,1,1,-1,-1,-1,1,1,1,-1,1,1,-1,3,1,-141,no_exam,hLgEjoc8jr
3,-2,1,3,1,-1,2,-2,1,-1,3,1,-1,4,1,-161,no_exam,hLgEjoc8jr
2,1,-3,2,-1,-1,1,-3,1,3,2,3,2,5,1,43,no_exam,hLgEjoc8jr
1,2,-3,3,1,1,1,-1,-2,-2,2,2,-2,1,2,33,no_exam,hLgEjoc8jr
1,-1,3,2,-1,-3,1,1,-1,-1,1,-2,-2,2,2,-50,no_exam,hLgEjoc8jr
2,-2,-1,3,-1,1,-1,-3,2,-1,1,3,-1,3,2,-42,no_exam,hLgEjoc8jr
1,2,2,-1,-1,1,3,-1,-2,-2,1,2,-1,4,2,-2,no_exam,hLgEjoc8jr
2,-1,-3,1,-1,1,-1,-3,2,3,3,-1,1,5,2,-10,no_exam,hLgEjoc8jr
4,2,1,2,1,3,1,-1,-3,-2,2,1,3,1,3,40,no_exam,hLgEjoc8jr
1,1,2,1,1,2,2,-2,-1,-1,2,3,1,1,3,-91,no_exam,hLgEjoc8jr
1,1,-2,2,2,2,-1,-2,3,-1,2,2,1,2,3,69,no_exam,hLgEjoc8jr
4,-1,1,1,-1,-2,1,-2,-1,3,1,1,3,3,3,34,no_exam,hLgEjoc8jr
5,2,1,2,-1,3,1,-2,3,1,3,1,2,4,3,-42,no_exam,hLgEjoc8jr
2,2,2,2,3,-1,3,-2,2,1,2,1,2,5,3,-65,no_exam,hLgEjoc8jr
3,2,1,-1,1,2,1,-3,-1,2,1,2,2,1,4,-22,no_exam,hLgEjoc8jr
2,1,2,2,1,2,2,-1,2,1,2,1,3,2,4,6,no_exam,hLgEjoc8jr
2,1,2,3,1,1,1,-3,2,1,-1,1,1,3,4,10,no_exam,hLgEjoc8jr
2,3,2,2,2,1,-1,3,3,3,-1,1,3,4,4,8,no_exam,hLgEjoc8jr
3,3,-1,1,3,-2,1,-3,3,2,2,1,3,5,4,-6,no_exam,hLgEjoc8jr
4,2,1,-1,-1,2,3,3,-1,2,2,3,1,1,5,-122,no_exam,hLgEjoc8jr
1,1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,2,5,-82,no_exam,hLgEjoc8jr
4,1,-1,1,2,1,1,1,1,-1,1,-1,2,3,5,-23,no_exam,hLgEjoc8jr
5,1,1,1,1,-1,1,-1,1,-1,1,2,1,5,5,-70,no_exam,hLgEjoc8jr
3,1,-1,1,1,-1,1,1,-1,-1,1,1,1,4,6,-116,pre,hLgEjoc8jr
3,-1,-1,1,1,-1,-1,-1,1,1,1,1,-1,5,7,-122,post,hLgEjoc8jr
3,1,1,-1,1,-1,-1,-1,1,-1,-1,1,-1,1,8,-102,no_exam,hLgEjoc8jr
3,1,-1,1,1,1,1,-1,1,-1,1,1,1,2,8,-103,no_exam,hLgEjoc8jr
4,1,-1,1,2,1,-1,1,1,2,1,-1,1,3,8,81,no_exam,hLgEjoc8jr
3,2,1,2,1,-1,-1,-3,1,1,1,1,1,4,8,-45,no_exam,hLgEjoc8jr
3,-1,-1,2,-1,1,1,-2,1,1,1,1,1,1,9,-56,no_exam,hLgEjoc8jr
3,-1,-1,2,1,-1,1,-1,1,1,-1,1,1,2,9,1,no_exam,hLgEjoc8jr
3,1,-1,1,1,-1,1,-2,2,1,2,1,1,4,9,-104,no_exam,hLgEjoc8jr
3,1,1,2,1,1,1,-2,1,2,-2,1,-1,5,9,-65,no_exam,hLgEjoc8jr
3,1,1,2,2,1,-1,-1,-1,-1,1,1,-1,1,10,-52,no_exam,hLgEjoc8jr
3,-1,1,1,2,-1,-2,-1,-1,-1,-1,1,1,2,10,-46,no_exam,hLgEjoc8jr
3,1,1,-1,1,1,2,-2,1,1,1,2,-1,4,10,19,no_exam,hLgEjoc8jr
2,1,-1,1,-1,-1,1,-1,1,1,-1,1,-1,1,11,3,no_exam,hLgEjoc8jr
3,2,1,2,2,-1,3,-1,1,1,2,1,1,2,11,-45,no_exam,hLgEjoc8jr
3,1,1,2,1,-1,2,-1,2,1,1,1,2,3,11,-6,no_exam,hLgEjoc8jr
4,1,-1,1,1,1,1,-2,3,1,-1,1,-1,4,11,-48,no_exam,hLgEjoc8jr
3,-1,-1,-1,-1,-1,1,-1,1,-1,1,2,1,5,11,-28,no_exam,hLgEjoc8jr
3,1,-1,1,1,-1,2,-1,1,-1,2,1,-1,1,12,-9,no_exam,hLgEjoc8jr
4,3,-2,-2,2,-2,1,-2,-1,3,1,1,2,2,12,87,no_exam,hLgEjoc8jr
2,-1,1,1,2,2,1,-2,1,1,1,-1,1,3,12,-49,no_exam,hLgEjoc8jr
4,-1,-3,1,2,1,2,-2,1,-1,-2,1,1,4,12,18,no_exam,hLgEjoc8jr
2,1,1,2,1,1,1,-1,3,1,2,2,1,5,12,-36,no_exam,hLgEjoc8jr
2,1,-1,1,2,-1,1,-1,-1,-1,1,1,-1,4,13,1,pre,hLgEjoc8jr
5,2,-1,1,1,-1,-1,1,3,1,3,-1,1,4,14,54,post,hLgEjoc8jr
3,-3,2,2,1,-1,1,-2,1,1,1,1,-1,1,15,30,no_exam,hLgEjoc8jr
4,2,-1,1,1,1,-1,-1,2,1,-1,2,2,2,15,-31,no_exam,hLgEjoc8jr
3,-2,-1,-2,1,-2,2,-3,1,-1,1,1,-3,3,15,-4,no_exam,hLgEjoc8jr
2,1,-1,2,1,1,2,-1,1,1,2,2,2,4,15,75,no_exam,hLgEjoc8jr
3,1,1,2,-2,2,1,-1,-1,1,2,1,-1,5,15,8,no_exam,hLgEjoc8jr
3,2,1,2,1,1,-1,-2,-1,1,1,1,2,1,16,-6,no_exam,hLgEjoc8jr
2,1,1,1,-1,1,2,-1,2,1,1,1,2,2,16,-16,no_exam,hLgEjoc8jr
3,-1,1,2,1,1,1,-2,-1,-1,1,1,1,3,16,-111,no_exam,hLgEjoc8jr
4,2,1,1,1,-1,1,-1,-1,-1,-1,1,-1,4,16,-57,no_exam,hLgEjoc8jr
5,3,-3,1,1,-3,-3,2,1,2,2,1,-2,1,1,-85,no_exam,NOdts9mHhh
4,2,-2,2,1,-2,-1,3,2,2,1,-1,-1,2,1,-77,no_exam,NOdts9mHhh
4,1,1,-2,1,-3,-2,2,1,2,2,1,1,3,1,-119,no_exam,NOdts9mHhh
3,2,-1,1,-1,-2,-1,3,1,2,-1,-1,1,4,1,-71,no_exam,NOdts9mHhh
4,1,-1,1,-2,-2,-2,2,1,1,1,-1,1,5,1,-96,no_exam,NOdts9mHhh
1,3,-3,3,2,-3,-3,2,3,3,3,-3,-3,1,2,200,no_exam,NOdts9mHhh
3,3,-3,2,1,-2,-3,1,2,3,3,-2,-3,2,2,169,no_exam,NOdts9mHhh
3,2,-2,2,1,-3,-2,1,2,3,3,-2,-3,3,2,41,no_exam,NOdts9mHhh
4,3,-3,1,1,-2,-3,1,2,3,3,-2,1,4,2,29,no_exam,NOdts9mHhh
2,3,-3,2,1,-2,-2,1,2,3,3,2,-2,5,2,127,no_exam,NOdts9mHhh
3,2,2,-1,-2,-1,1,2,2,2,2,-2,1,1,3,-29,no_exam,NOdts9mHhh
3,2,-2,2,1,-2,-2,1,2,1,2,-1,-2,2,3,7,no_exam,NOdts9mHhh
3,3,-2,2,2,-1,-2,1,2,2,2,-2,-2,3,3,-6,no_exam,NOdts9mHhh
3,2,-1,1,1,-1,-2,1,1,2,2,-2,-1,4,3,32,no_exam,NOdts9mHhh
4,1,-2,1,-1,-1,-1,1,1,1,1,-2,1,5,3,-16,no_exam,NOdts9mHhh
5,1,-1,1,-2,-2,-1,2,1,1,2,-2,-1,1,4,-33,no_exam,NOdts9mHhh
3,1,-2,1,1,-1,-1,1,1,1,2,-1,-1,2,4,-32,no_exam,NOdts9mHhh
3,2,-2,1,1,-2,-2,2,1,-1,1,-1,-1,3,4,-48,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,2,1,1,-2,-1,4,4,-36,no_exam,NOdts9mHhh
3,1,-2,1,1,-1,-2,2,1,1,1,-1,-1,5,4,-50,no_exam,NOdts9mHhh
3,-1,1,1,-1,-1,-1,2,1,-1,-1,-1,-1,1,5,-29,no_exam,NOdts9mHhh
4,-1,-1,1,-1,-1,1,1,1,-1,1,-1,1,2,5,-52,no_exam,NOdts9mHhh
2,1,-1,-1,1,-1,-1,2,1,1,1,-1,-1,3,5,28,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,-1,1,-1,1,-1,-1,4,5,-9,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,2,1,-1,-1,5,5,10,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,1,2,-1,-1,4,6,36,pre,NOdts9mHhh
4,1,-1,1,1,-1,-1,1,1,1,-1,1,-1,4,7,-92,post,NOdts9mHhh
3,1,-1,-1,-1,-1,-1,2,1,1,1,-1,1,1,8,-75,no_exam,NOdts9mHhh
3,2,-2,1,1,-2,-1,1,1,2,2,-1,1,2,8,26,no_exam,NOdts9mHhh
3,2,-2,1,1,-1,-1,1,1,2,2,-1,1,3,8,-40,no_exam,NOdts9mHhh
3,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,4,8,-40,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,2,1,-1,-1,5,8,-40,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,1,1,-1,1,1,9,-84,no_exam,NOdts9mHhh
3,1,-2,1,1,-1,-1,1,1,1,2,-1,-1,2,9,32,no_exam,NOdts9mHhh
3,1,-2,1,1,-1,-1,1,1,1,2,-1,-1,3,9,-9,no_exam,NOdts9mHhh
3,1,-1,1,1,1,-1,1,1,1,1,-1,-1,4,9,44,no_exam,NOdts9mHhh
3,1,-1,2,1,-1,-1,1,1,2,1,-1,-1,5,9,-34,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,10,-26,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,2,10,-74,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,3,10,-65,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,1,1,1,-1,4,10,-24,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,1,1,-1,1,5,10,-63,no_exam,NOdts9mHhh
5,1,-1,-1,-1,-1,1,1,-1,1,1,1,1,1,11,-100,no_exam,NOdts9mHhh
3,1,-1,-1,-1,-2,1,1,-1,2,1,1,1,2,11,-108,no_exam,NOdts9mHhh
3,1,-1,-1,-1,-2,1,1,-1,2,2,1,1,3,11,-22,no_exam,NOdts9mHhh
3,1,-2,-1,-1,-1,-1,1,-1,2,1,1,-1,4,11,-16,no_exam,NOdts9mHhh
3,2,-1,-1,-1,-1,-1,1,-1,2,2,-1,1,5,11,5,no_exam,NOdts9mHhh
1,1,-1,1,1,-1,-1,1,1,2,2,-1,-1,1,12,58,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,2,12,37,no_exam,NOdts9mHhh
3,1,-1,1,-1,-1,-1,1,-1,2,2,-1,-1,3,12,33,no_exam,NOdts9mHhh
3,2,-1,-1,1,-1,-1,1,1,1,1,-1,-1,4,12,19,no_exam,NOdts9mHhh
3,2,-1,1,1,-1,-1,1,-1,1,1,-1,-1,4,12,5,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,-1,2,1,-1,-1,5,12,28,no_exam,NOdts9mHhh
3,1,1,1,1,-1,-1,1,-1,1,1,-1,-1,4,13,-14,pre,NOdts9mHhh
2,2,-2,2,2,-2,-2,-1,1,2,1,-2,-2,4,14,53,post,NOdts9mHhh
3,1,-1,1,-1,-1,-1,1,-1,1,1,-1,-1,1,15,6,no_exam,NOdts9mHhh
2,1,-2,2,1,-1,-2,-1,1,1,1,-1,-1,2,15,5,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,-1,1,1,1,-1,-1,3,15,-19,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,-1,1,1,-1,-1,4,15,-24,no_exam,NOdts9mHhh
3,1,-1,1,-1,-1,-1,1,1,1,1,-1,-1,5,15,-23,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,1,16,-10,no_exam,NOdts9mHhh
4,1,-1,1,-1,-1,-1,1,-1,1,1,-1,1,2,16,-56,no_exam,NOdts9mHhh
3,1,-2,1,1,-1,-1,1,1,1,1,-1,-1,3,16,-74,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,4,16,-45,no_exam,NOdts9mHhh
3,1,-1,1,1,-1,-1,1,1,1,1,-1,-1,5,16,-45,no_exam,NOdts9mHhh
4,1,-2,-2,-1,-2,-2,3,1,1,-1,2,-1,4,1,37,pre,QoZK4chNWx
3,-3,-1,1,1,-2,1,2,1,1,-3,2,2,2,2,-57,no_exam,QoZK4chNWx
4,-1,-1,-1,-2,-1,1,3,1,-1,-1,-1,2,3,2,-101,no_exam,QoZK4chNWx
5,-1,-2,-1,1,-2,-1,3,2,1,1,1,2,1,3,-19,no_exam,QoZK4chNWx
4,-1,1,-2,-1,-2,1,3,1,-1,-1,1,2,1,4,-17,no_exam,QoZK4chNWx
4,-2,1,-1,-1,-2,1,3,-1,-1,-3,1,2,1,5,-81,no_exam,QoZK4chNWx
4,1,1,-2,-1,-1,1,1,-3,1,-1,1,3,2,6,-12,no_exam,QoZK4chNWx
1,1,1,1,3,1,2,-1,-1,2,2,1,1,5,6,-35,no_exam,QoZK4chNWx
5,1,1,-2,-1,-2,-3,2,3,2,1,-2,-1,1,1,147,no_exam,PdMJioTieb
1,2,1,1,1,-2,-3,2,2,2,1,1,1,1,2,-33,no_exam,PdMJioTieb
1,2,2,2,1,2,1,1,2,2,2,2,2,2,2,0,no_exam,PdMJioTieb
4,2,1,3,1,1,1,1,2,3,1,-2,2,3,2,115,no_exam,PdMJioTieb
1,2,3,3,2,2,-3,-3,-3,2,3,3,-2,4,2,7,no_exam,PdMJioTieb
4,2,1,3,-2,1,-3,2,2,2,-1,2,1,5,2,-141,no_exam,PdMJioTieb
1,2,2,3,2,-3,-3,1,1,1,3,-2,-2,2,3,83,no_exam,PdMJioTieb
1,2,3,2,1,1,1,-1,1,1,3,3,1,2,3,63,no_exam,PdMJioTieb
5,-3,2,-2,-3,-3,-2,3,1,-3,-1,1,2,3,3,-126,no_exam,PdMJioTieb
5,1,-2,-3,-2,-1,-2,2,2,2,-2,-2,1,5,3,-100,no_exam,PdMJioTieb
4,2,-2,1,1,1,-3,2,1,1,-2,-1,-2,1,4,80,no_exam,PdMJioTieb
1,3,2,1,3,1,3,3,3,2,1,-1,1,3,4,-2,no_exam,PdMJioTieb
5,2,1,2,1,1,2,1,2,1,2,2,2,4,4,96,no_exam,PdMJioTieb
4,3,1,3,2,-1,-2,1,-1,2,3,3,3,1,5,-200,no_exam,PdMJioTieb
1,1,-2,-2,1,1,-3,2,1,-1,1,1,2,2,5,-90,no_exam,PdMJioTieb
4,1,-1,-3,-3,-1,-3,2,2,-1,1,-1,1,3,5,-52,no_exam,PdMJioTieb
4,2,-3,3,3,2,-3,2,3,2,3,-3,-3,4,6,100,pre,PdMJioTieb
5,1,2,3,-3,-2,-3,2,3,3,-1,2,-3,4,7,-200,post,PdMJioTieb
4,1,1,-2,-1,-1,-3,3,1,-2,1,1,1,1,8,-102,no_exam,PdMJioTieb
4,2,1,-1,1,2,-3,3,2,2,2,1,2,2,8,-134,no_exam,PdMJioTieb
1,3,2,2,2,2,2,2,2,2,2,2,2,3,8,-184,no_exam,PdMJioTieb
1,3,-3,-2,-1,-3,-1,-3,2,1,-1,-3,-1,1,9,-187,no_exam,PdMJioTieb
5,1,2,2,-3,2,2,1,1,3,-3,1,3,2,9,-180,no_exam,PdMJioTieb
2,3,-1,2,1,1,1,1,3,2,3,3,2,1,10,12,no_exam,PdMJioTieb
4,-3,2,-3,2,2,-3,2,1,1,-3,-3,2,2,10,-200,no_exam,PdMJioTieb
1,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,-3,3,10,30,no_exam,PdMJioTieb
1,3,2,3,3,3,-3,-1,1,3,3,-3,-3,2,11,89,no_exam,PdMJioTieb
1,3,-1,3,3,3,-3,3,2,-3,3,-3,-3,3,11,107,no_exam,PdMJioTieb
1,3,2,3,3,3,3,3,3,3,3,3,3,5,11,94,no_exam,PdMJioTieb
4,-2,1,2,1,-2,2,-1,-1,-1,2,-1,2,1,12,-80,no_exam,PdMJioTieb
5,2,1,-3,2,1,3,1,1,2,2,2,2,2,12,-68,no_exam,PdMJioTieb
4,2,1,3,2,2,2,2,2,2,2,2,2,3,12,-106,no_exam,PdMJioTieb
4,2,2,3,2,2,2,1,2,3,2,2,2,4,12,19,no_exam,PdMJioTieb
4,3,3,2,3,3,3,2,3,2,3,3,3,5,12,-51,no_exam,PdMJioTieb
4,2,2,2,2,2,2,2,2,2,2,2,2,4,13,-51,pre,PdMJioTieb
4,2,1,3,3,2,2,-1,2,2,2,2,2,4,14,-126,post,PdMJioTieb
4,2,2,3,3,1,2,1,2,2,2,2,3,1,15,-36,no_exam,PdMJioTieb
3,3,2,3,2,2,2,-1,2,2,2,2,2,3,15,-4,no_exam,PdMJioTieb
4,3,2,2,2,1,2,-1,2,2,2,3,2,1,16,-1,no_exam,PdMJioTieb
4,3,3,3,3,3,2,3,3,3,2,3,3,2,16,10,no_exam,PdMJioTieb
4,3,3,3,3,2,3,-1,3,2,2,3,3,5,16,-5,no_exam,PdMJioTieb
2,2,-1,3,1,-2,-3,-3,2,3,3,-2,2,1,1,32,no_exam,I1EirIqLjA
5,2,1,-2,-2,-2,2,-1,-2,-3,-3,2,2,3,1,-180,no_exam,I1EirIqLjA
5,3,-1,-1,-3,-3,1,-1,-3,-3,3,2,1,5,1,-200,no_exam,I1EirIqLjA
5,2,-1,-2,-2,-2,-2,-1,-3,1,1,3,1,1,2,-157,no_exam,I1EirIqLjA
5,1,-1,-2,-3,-2,2,1,-2,-3,1,2,1,2,2,-183,no_exam,I1EirIqLjA
1,2,-2,-2,-3,-2,2,1,1,1,3,2,3,3,2,-11,no_exam,I1EirIqLjA
1,-2,1,-1,-1,1,1,-2,-2,-1,-1,1,3,4,2,-45,no_exam,I1EirIqLjA
1,1,-1,-1,-2,2,1,3,-2,1,1,2,2,5,2,-79,no_exam,I1EirIqLjA
5,1,-1,1,-1,-1,1,-2,-1,-1,-1,2,2,1,3,-156,no_exam,I1EirIqLjA
2,1,1,1,1,-1,-1,-2,1,1,2,1,2,2,3,-83,no_exam,I1EirIqLjA
2,2,-1,1,2,-1,1,1,2,1,1,1,3,3,3,17,no_exam,I1EirIqLjA
4,1,1,-1,-2,-1,1,-2,-1,-1,1,2,2,4,3,-155,no_exam,I1EirIqLjA
1,3,-3,3,3,-3,-3,1,2,3,3,-3,-2,5,3,152,no_exam,I1EirIqLjA
1,2,2,-1,-1,-1,2,-2,-2,1,2,2,3,1,4,-17,no_exam,I1EirIqLjA
2,3,-3,2,2,-3,-2,-3,3,3,3,-1,3,2,4,114,no_exam,I1EirIqLjA
2,2,-3,3,2,-3,-3,-2,2,3,2,-3,-2,3,4,137,no_exam,I1EirIqLjA
5,1,-2,-1,-1,-1,1,1,-1,-1,1,1,2,4,4,-175,no_exam,I1EirIqLjA
4,2,-1,-2,-2,-2,2,1,-1,-2,1,1,-1,5,4,-156,no_exam,I1EirIqLjA
3,-3,2,-2,-3,1,2,-2,1,-1,-3,3,3,1,5,-101,no_exam,I1EirIqLjA
4,1,-2,-2,-2,-1,2,-2,-1,1,1,2,1,2,5,-113,no_exam,I1EirIqLjA
3,-2,2,-2,-2,1,2,1,-1,-1,1,2,2,3,5,-92,no_exam,I1EirIqLjA
2,3,-3,1,3,-3,-3,-1,2,3,3,-1,-3,4,5,131,no_exam,I1EirIqLjA
2,1,1,1,1,1,2,-2,1,1,2,2,2,5,5,-6,no_exam,I1EirIqLjA
4,-1,2,-2,-3,1,2,-1,-1,-3,-1,2,1,5,6,-129,pre,I1EirIqLjA
5,3,-3,2,-1,-3,-2,-3,1,3,3,1,3,4,7,-29,post,I1EirIqLjA
3,-2,2,2,-1,2,2,1,2,2,1,1,3,1,8,-111,no_exam,I1EirIqLjA
5,1,-1,-1,-2,1,2,-3,-3,-3,1,2,2,2,8,-183,no_exam,I1EirIqLjA
1,3,-3,2,3,-3,-2,-2,2,3,3,-1,1,3,8,177,no_exam,I1EirIqLjA
2,3,-3,3,3,-2,-1,-2,3,3,3,-2,2,4,8,126,no_exam,I1EirIqLjA
2,3,-3,3,3,-3,-2,-2,3,3,3,-3,1,5,8,167,no_exam,I1EirIqLjA
1,3,-3,3,3,-3,-2,3,3,3,3,1,2,1,9,176,no_exam,I1EirIqLjA
5,2,1,-2,-2,-1,2,1,-3,1,2,3,3,2,9,-137,no_exam,I1EirIqLjA
2,3,-3,3,3,1,-3,-3,3,2,1,1,2,1,10,121,no_exam,I1EirIqLjA
4,-1,1,-1,-2,-1,2,-2,-1,1,-1,2,3,2,10,-136,no_exam,I1EirIqLjA
5,3,-2,-3,-3,-3,3,1,-3,-3,-3,3,3,3,10,-200,no_exam,I1EirIqLjA
3,1,2,-1,-1,-1,1,2,1,1,1,1,3,4,10,14,no_exam,I1EirIqLjA
4,-2,2,-2,-2,-1,2,-1,-1,1,1,3,2,5,10,-123,no_exam,I1EirIqLjA
3,-2,2,-2,-3,1,1,1,-1,-2,-2,2,3,1,11,-126,no_exam,I1EirIqLjA
4,2,-2,-3,-3,-2,2,2,-3,-2,-1,3,3,2,11,-177,no_exam,I1EirIqLjA
4,1,-1,-1,-2,-1,1,1,-1,-2,1,2,1,3,11,-159,no_exam,I1EirIqLjA
4,2,-1,-2,-2,-2,2,1,-2,-2,2,2,3,4,11,-174,no_exam,I1EirIqLjA
3,-2,2,-2,-2,1,2,1,-2,-2,-2,2,3,5,11,-156,no_exam,I1EirIqLjA
3,-3,3,-1,-3,3,2,-2,-1,-2,-3,1,3,1,12,-3,no_exam,I1EirIqLjA
2,-1,1,-2,-2,-1,2,-1,1,1,1,1,2,2,12,-5,no_exam,I1EirIqLjA
4,3,-1,-3,-3,-3,3,-2,-3,-2,3,3,3,3,12,-200,no_exam,I1EirIqLjA
3,-2,2,-2,-2,2,2,1,1,1,-1,2,2,4,12,6,no_exam,I1EirIqLjA
3,1,-2,-1,1,1,2,1,1,2,1,2,2,5,12,36,no_exam,I1EirIqLjA
2,-1,2,-2,1,1,2,1,1,1,1,1,2,4,13,-42,pre,I1EirIqLjA
2,2,-3,-3,1,-3,1,-2,2,2,2,1,1,4,14,81,post,I1EirIqLjA
3,-2,3,-2,-3,1,2,-3,1,-3,-3,2,2,1,15,-84,no_exam,I1EirIqLjA
